AEB;ZRP;share_cover_aeb_zrp;AREA_AEB;AREA_ZRP
177;186;0,001446149716061603113237410412;217746,1188673079;121099,4073942471
162;187;0,000261044737506853374593013273;445544,6007568203;158646,0010875249
189;187;0,000596669400383478191855768369;297042,6949377167;158646,0010875249
190;187;0,009119511725358167911203999267;186914,1349004977;158646,0010875249
174;187;0,000209509685110385065857918629;94549,6540828568;158646,0010875249
175;187;0,000556079828565085370825626931;122027,6067929110;158646,0010875249
176;187;0,995814337041302843900325569848;156895,5303328680;158646,0010875249
177;187;0,001476064887815760600514591872;217746,1188673079;158646,0010875249
171;188;0,004281808776191748690254090803;177650,8780020503;215858,1653527577
172;188;0,001747845393573529493638774035;111924,4074890334;215858,1653527577
189;188;0,004479861112689394186947566823;297042,6949377167;215858,1653527577
175;188;0,001963208144883515048062516684;122027,6067929110;215858,1653527577
176;188;0,000121084329748517480727920681;156895,5303328680;215858,1653527577
177;188;0,979621765046963299816695780464;217746,1188673079;215858,1653527577
178;188;0,000006521867625995747323915108;576707,1482525561;215858,1653527577
171;189;0,007829338829165250271402420879;177650,8780020503;207405,5028390884
177;189;0,016410950387451831572471760978;217746,1188673079;207405,5028390884
178;189;0,351029450183655722383946340415;576707,1482525561;207405,5028390884
170;190;0,426109014819976650301214249339;465366,7453363892;560277,2890722360
171;190;0,001714547603857278276068276668;177650,8780020503;560277,2890722360
182;190;0,000144559682438736485186187020;807611,8801965422;560277,2890722360
178;190;0,604082537257786711393237055745;576707,1482525561;560277,2890722360
179;190;0,007566930697784575270137263914;1741824,7685771044;560277,2890722360
168;191;0,000014098041213703813921524766;282239,4907645673;169968,4690877181
169;191;0,000121122557956576432265649590;790101,3871982505;169968,4690877181
170;191;0,001780010368911504265235223876;465366,7453363892;169968,4690877181
171;191;0,949286460706469270576235430781;177650,8780020503;169968,4690877181
172;191;0,000251771430807949290423680688;111924,4074890334;169968,4690877181
173;191;0,002960855220308132064455097776;125193,8088574931;169968,4690877181
168;192;0,000671495474705490987855915908;282239,4907645673;389132,2121290793
169;192;0,157506734100156364775102701969;790101,3871982505;389132,2121290793
170;192;0,566339263991961328059687730274;465366,7453363892;389132,2121290793
171;192;0,002223965567659691878327210546;177650,8780020503;389132,2121290793
179;192;0,000313378829230030622830099896;1741824,7685771044;389132,2121290793
154;193;0,000229968737255889954951976195;2573356,4806530233;237646,9622666109
168;193;0,005993209257759772069784620641;282239,4907645673;237646,9622666109
169;193;0,297890440658573063537062353134;790101,3871982505;237646,9622666109
154;194;0,000669992214173319167169751154;2573356,4806530233;1624468,7329150275
169;194;0,528456199547980842723404748540;790101,3871982505;1624468,7329150275
170;194;0,004573788399432563919755345694;465366,7453363892;1624468,7329150275
179;194;0,590038616768126189526810776442;1741824,7685771044;1624468,7329150275
180;194;0,424966798948905988275726031134;376683,2458604341;1624468,7329150275
170;195;0,001197922419553758841340163066;465366,7453363892;673405,2535648234
178;195;0,023132096527403087776741941184;576707,1482525561;673405,2535648234
179;195;0,375514993337735580869463092313;1741824,7685771044;673405,2535648234
180;195;0,000492834769833006198537506126;376683,2458604341;673405,2535648234
181;195;0,008537082968622601922281667441;613836,8265427962;673405,2535648234
179;196;0,016151407656433799248096860879;1741824,7685771044;231666,0102686360
180;196;0,533989919003634239125233307277;376683,2458604341;231666,0102686360
181;196;0,002058512690233208451695556818;613836,8265427962;231666,0102686360
182;197;0,001992577731144270277580110573;807611,8801965422;611028,1676583535
178;197;0,011747965404574012282523653994;576707,1482525561;611028,1676583535
179;197;0,005649008277777121250773362249;1741824,7685771044;611028,1676583535
181;197;0,963495049459809571601454081247;613836,8265427962;611028,1676583535
195;198;0,005746078719392472625160372957;361504,4901573688;177285,8061827719
196;198;0,000322955400167665592457699741;129953,8597749900;177285,8061827719
199;198;0,016891934012292577488301148492;252870,7834089519;177285,8061827719
200;198;0,993579652349040443048977522267;170954,2927598439;177285,8061827719
201;198;0,000063152865295220547638306574;187742,6726397686;177285,8061827719
205;198;0,004939564213397761721635603749;207824,7669730657;177285,8061827719
140;199;0,000227496820229578503762615793;365287,8384831492;250022,9934066460
142;199;0,000517849159759680766935974194;181465,9007203479;250022,9934066460
196;199;0,014013309019992674017696110411;129953,8597749900;250022,9934066460
198;199;0,008045671049561544871386864486;209689,4012511857;250022,9934066460
199;199;0,972539524453924331126586366736;252870,7834089519;250022,9934066460
201;199;0,002188701320036782593109192518;187742,6726397686;250022,9934066460
194;200;0,002922773310636148352131824524;235233,3990553448;346941,2090341887
195;200;0,949725738137855324261238365580;361504,4901573688;346941,2090341887
196;200;0,014407989807067599768997112619;129953,8597749900;346941,2090341887
200;200;0,002066843673864032348425068264;170954,2927598439;346941,2090341887
205;200;0,003080333683982802890632957116;207824,7669730657;346941,2090341887
228;200;0,000259559953599806513425268806;222210,9474732429;346941,2090341887
231;200;0,000000000000110198858291572410;349258,1981135011;346941,2090341887
185;201;0,000003125056574932163324384918;986786,2303776452;286262,9832108044
186;201;0,175245635481596051530317481593;293976,9494513036;286262,9832108044
193;201;0,002702748110995602075223853689;259619,5624732052;286262,9832108044
194;201;0,991695798942708539591706085048;235233,3990553448;286262,9832108044
195;201;0,001845297512283772343316678999;361504,4901573688;286262,9832108044
231;201;0,000266218208908277536098307969;349258,1981135011;286262,9832108044
160;202;0,001368159589711219828456201242;146363,2426095756;266737,7782285698
192;202;0,013780320067697127833783454776;323936,5446250215;266737,7782285698
193;202;0,992208630561598914354703993013;259619,5624732052;266737,7782285698
195;202;0,008685447322768120176350592487;361504,4901573688;266737,7782285698
196;202;0,010288127922017822543643283950;129953,8597749900;266737,7782285698
193;203;0,000924344633386512521365518946;259619,5624732052;122816,1987391636
196;203;0,942783969904571583775521048665;129953,8597749900;122816,1987391636
197;203;0,000001070635824311221189061513;199524,6366515905;122816,1987391636
199;203;0,000227750109222245268256190620;252870,7834089519;122816,1987391636
159;204;0,000106893586171827109036064352;166268,1721076791;232449,0936270282
142;204;0,000855306520600506727490530690;181465,9007203479;232449,0936270282
196;204;0,002853678618403854283513965129;129953,8597749900;232449,0936270282
197;204;0,120868023428006357566921735724;199524,6366515905;232449,0936270282
198;204;0,982754763394010355526120292780;209689,4012511857;232449,0936270282
199;204;0,006785515959402595338734176522;252870,7834089519;232449,0936270282
159;205;0,000257106397838036712481801782;166268,1721076791;175856,1682282584
196;205;0,006374524225697883461627668567;129953,8597749900;175856,1682282584
197;205;0,874011816624470472270047594066;199524,6366515905;175856,1682282584
198;205;0,002852482983262528189877249574;209689,4012511857;175856,1682282584
160;206;0,009444571949519269329909043620;146363,2426095756;102657,5896690545
192;206;0,309308155192958622592414030805;323936,5446250215;102657,5896690545
193;206;0,004156221764018607801871585394;259619,5624732052;102657,5896690545
160;207;0,000050303869725001018773855033;146363,2426095756;218809,8551030383
162;207;0,002865445460899032365659211408;445544,6007568203;218809,8551030383
186;207;0,000872288683185183373429427700;293976,9494513036;218809,8551030383
187;207;0,000593606022653400742898621711;223639,3624619821;218809,8551030383
191;207;0,002022845647176381607412753993;236819,2901398903;218809,8551030383
192;207;0,668827203962655936209102947032;323936,5446250215;218809,8551030383
187;208;0,000079468164220925858109642603;223639,3624619821;138669,3031585999
191;208;0,585424746676950658041960195987;236819,2901398903;138669,3031585999
192;208;0,000035988562752082396017407062;323936,5446250215;138669,3031585999
187;209;0,000591993837443858259353413054;223639,3624619821;91843,5340472385
190;209;0,000569285637120407750355610688;186914,1349004977;91843,5340472385
191;209;0,386812802860736770771410419911;236819,2901398903;91843,5340472385
182;210;0,002371262617773449866281909593;807611,8801965422;169329,3617113940
189;210;0,262445087950816280386590051421;297042,6949377167;169329,3617113940
190;210;0,466107100268304985757339409247;186914,1349004977;169329,3617113940
191;210;0,008875008145512086957240605045;236819,2901398903;169329,3617113940
177;210;0,001045069961802644938758666271;217746,1188673079;169329,3617113940
178;210;0,000009653387184940849331804547;576707,1482525561;169329,3617113940
182;211;0,002749864469193176799710620628;807611,8801965422;205902,1029757294
187;211;0,064088789330233333907393955542;223639,3624619821;205902,1029757294
188;211;0,004290445992970320053527810700;305090,2109753084;205902,1029757294
189;211;0,303104552298088802952946707592;297042,6949377167;205902,1029757294
190;211;0,524193762302988308654505544837;186914,1349004977;205902,1029757294
191;211;0,000106891790735635285199654765;236819,2901398903;205902,1029757294
182;212;0,000212279289525215005517144728;807611,8801965422;443917,6839043424
183;212;0,000130636436467525913693310535;229892,7480761912;443917,6839043424
184;212;0,000302486720018630144031501761;881419,4631581432;443917,6839043424
187;212;0,225307882667111797347914148304;223639,3624619821;443917,6839043424
188;212;0,991101614825807275543922969518;305090,2109753084;443917,6839043424
189;212;0,305297804387370252943156856418;297042,6949377167;443917,6839043424
186;213;0,533744014147558010208172163402;293976,9494513036;309162,4051020760
187;213;0,679186441690339814947208196827;223639,3624619821;309162,4051020760
191;213;0,001414753406251756558120735718;236819,2901398903;309162,4051020760
192;213;0,000080584687154038124167615420;323936,5446250215;309162,4051020760
186;214;0,228592252386955074872076920656;293976,9494513036;68347,9388554269
192;214;0,002121773291406845677459225286;323936,5446250215;68347,9388554269
193;214;0,000008054930009193053702491738;259619,5624732052;68347,9388554269
194;214;0,001945619569489457755667727312;235233,3990553448;68347,9388554269
184;215;0,006317684881667371549207601333;881419,4631581432;837751,1923757270
185;215;0,814640105312131823644961059472;986786,2303776452;837751,1923757270
186;215;0,061545809300651468931597776191;293976,9494513036;837751,1923757270
187;215;0,018993355340457023644473721902;223639,3624619821;837751,1923757270
194;215;0,002995229485824791714615455973;235233,3990553448;837751,1923757270
231;215;0,000000000000217626085146234207;349258,1981135011;837751,1923757270
232;215;0,003629424222402343087889864393;427283,2960634045;837751,1923757270
183;216;0,512482995942030505887032632018;229892,7480761912;1171157,7749314755
184;216;0,992774804632659435554842275451;881419,4631581432;1171157,7749314755
185;216;0,177188346091206538890361343874;986786,2303776452;1171157,7749314755
187;216;0,011158462947195316172788182030;223639,3624619821;1171157,7749314755
188;216;0,002323393716166913085252598847;305090,2109753084;1171157,7749314755
183;217;0,484563624409133031356589071947;229892,7480761912;111667,7270544283
184;217;0,000264498517456486026758200047;881419,4631581432;111667,7270544283
182;218;0,981921471833600789658191843046;807611,8801965422;837723,9346257499
183;218;0,002806174642843882981180225755;229892,7480761912;837723,9346257499
188;218;0,002284545465214136549664258879;305090,2109753084;837723,9346257499
189;218;0,124076024850491045681266655265;297042,6949377167;837723,9346257499
178;218;0,009991775371178453907239358500;576707,1482525561;837723,9346257499
181;218;0,000842667219857480055168752475;613836,8265427962;837723,9346257499
016;219;0,000965849956287494898488077411;691149,6896900591;448078,2757008113
020;219;0,000003996954066005967392671144;432660,3146384032;448078,2757008113
021;219;0,008190164759988101741972066350;216976,4407374818;448078,2757008113
209;219;0,980827066498856647847048861877;239543,4949015453;448078,2757008113
210;219;0,412234597655726620057947684472;511071,0854354203;448078,2757008113
014;220;0,003864562712558056167821973759;400809,2975062121;1140022,0467827413
208;220;0,111827116286299890757227615268;882497,8912751046;1140022,0467827413
209;220;0,001978213116571770832652354954;239543,4949015453;1140022,0467827413
210;220;0,582618104010442339202313632995;511071,0854354203;1140022,0467827413
211;220;0,981175498918014699079037654883;413768,8923279895;1140022,0467827413
212;220;0,253101692023741609016695974788;378683,2064750930;1140022,0467827413
213;220;0,267622824358587030335598910824;560694,8041318434;1140022,0467827413
217;220;0,001156118597114431933992051427;541262,6139049283;1140022,0467827413
021;221;0,014573790432021000232354346338;216976,4407374818;486819,0580716187
206;221;0,001096098630638382654886586742;277776,9049785212;486819,0580716187
207;221;0,020856590889918320830265230370;211190,3891052604;486819,0580716187
208;221;0,539781041228646896179554914852;882497,8912751046;486819,0580716187
209;221;0,009915699669022755638470023598;239543,4949015453;486819,0580716187
212;221;0,000572601249700004110744500085;378683,2064750930;486819,0580716187
206;222;0,009432962725245812654617516557;277776,9049785212;445939,8683386855
224;222;0,184350507849557615491775663941;369789,2742637349;445939,8683386855
208;222;0,335714877346466877838793152478;882497,8912751046;445939,8683386855
212;222;0,001292960557657998454245129594;378683,2064750930;445939,8683386855
214;222;0,266242578531394491481165687219;294436,2817356111;445939,8683386855
212;223;0,745032746169047244144678643352;378683,2064750930;803980,8250772581
213;223;0,565987674291843934071266630781;560694,8041318434;803980,8250772581
214;223;0,346036100379645661373473330968;294436,2817356111;803980,8250772581
217;223;0,187840186570661954457150955022;541262,6139049283;803980,8250772581
218;224;0,202267316480831960134878499957;446129,7394803395;552373,8367868736
219;224;0,000949353506304892870264200422;628645,4719448686;552373,8367868736
213;224;0,120172425598477142227871183877;560694,8041318434;552373,8367868736
215;224;0,371878611484109444784706965947;333216,2476659417;552373,8367868736
217;224;0,489300020783937694712761867777;541262,6139049283;552373,8367868736
224;225;0,055265385948550634076514853632;369789,2742637349;293167,0117865875
213;225;0,000209936558338385783261878514;560694,8041318434;293167,0117865875
214;225;0,257684162325271859383946093658;294436,2817356111;293167,0117865875
215;225;0,590430956617775115624624504562;333216,2476659417;293167,0117865875
206;226;0,007967252160727739465628793880;277776,9049785212;333518,4002668522
224;226;0,758327676125811311891311561340;369789,2742637349;333518,4002668522
226;226;0,002803366774865419068507588207;228544,0009481255;333518,4002668522
214;226;0,130037158763565363628345039615;294436,2817356111;333518,4002668522
215;226;0,035879074093487672847402336629;333216,2476659417;333518,4002668522
221;227;0,000026563628785507242928420890;132502,9044211619;298604,0665904656
223;227;0,002421637963725935781267306623;335380,2574485689;298604,0665904656
224;227;0,001408427613108930668422980048;369789,2742637349;298604,0665904656
225;227;0,772795946366228503343620559463;380570,0968558453;298604,0665904656
226;227;0,007153292038216215245616247387;228544,0009481255;298604,0665904656
229;227;0,009381489793461816883990422866;162888,3525312934;298604,0665904656
230;227;0,000009278748481244688962009393;167079,2701616324;298604,0665904656
221;228;0,004822364928979860909663557322;132502,9044211619;423377,4218292236
222;228;0,007243073895612443628688748021;246999,5828830563;423377,4218292236
223;228;0,997578362036062316064999322407;335380,2574485689;423377,4218292236
224;228;0,000648002462534441581697153278;369789,2742637349;423377,4218292236
225;228;0,000985431396469926704564934461;380570,0968558453;423377,4218292236
215;228;0,000689325739993167942686047578;333216,2476659417;423377,4218292236
216;228;0,357058352443304860557304891699;239560,2151579000;423377,4218292236
218;229;0,795956516874013475515425852791;446129,7394803395;1081198,0379049843
219;229;0,530308869055199361142172165273;628645,4719448686;1081198,0379049843
222;229;0,015862764416202240758124730746;246999,5828830563;1081198,0379049843
215;229;0,001122032064822383375796155391;333216,2476659417;1081198,0379049843
216;229;0,642941647556532602791889985383;239560,2151579000;1081198,0379049843
217;229;0,277771904049080420318063033847;541262,6139049283;1081198,0379049843
219;230;0,000007241472259619295745620982;628645,4719448686;234969,9427744113
222;230;0,951278490890978267735533790983;246999,5828830563;234969,9427744113
218;231;0,000027116783236639515697677383;446129,7394803395;298918,5181165186
219;231;0,457500010726085981627164755992;628645,4719448686;298918,5181165186
220;231;0,001682394512430413673412243902;200553,5181864686;298918,5181165186
222;231;0,021723976227396694232973928251;246999,5828830563;298918,5181165186
219;232;0,000655824380858320197217048442;628645,4719448686;200201,6205336936
220;232;0,981280324164966910593932425400;200553,5181864686;200201,6205336936
233;232;0,005625921252315862521042877376;186357,6303810235;200201,6205336936
219;233;0,000002517630692782364305610382;628645,4719448686;222874,6357722282
220;233;0,013057445733207011587251322737;200553,5181864686;222874,6357722282
221;233;0,995151071442404888678368024557;132502,9044211619;222874,6357722282
222;233;0,003891694570526719847147756326;246999,5828830563;222874,6357722282
225;233;0,226218622237141286923645111528;380570,0968558453;222874,6357722282
230;233;0,007890294001766702189359925512;167079,2701616324;222874,6357722282
233;233;0,000119848146602270127017431101;186357,6303810235;222874,6357722282
200;234;0,000271600197746095528041065936;170954,2927598439;431893,3561401311
205;234;0,352675487367479834066585908658;207824,7669730657;431893,3561401311
206;234;0,981069782471046814009696390713;277776,9049785212;431893,3561401311
207;234;0,406757534594436809260997733873;211190,3891052604;431893,3561401311
226;234;0,000570630579093560569639564939;228544,0009481255;431893,3561401311
023;235;0,002450174453782723478501015535;159516,4532430638;130468,5770050469
024;235;0,000818344595084152348456185688;208608,2674106136;130468,5770050469
203;235;0,255148737205262376992465078729;195086,1041889582;130468,5770050469
204;235;0,000000402707776154826363208122;193977,4617771506;130468,5770050469
207;235;0,379055639229171792425887588251;211190,3891052604;130468,5770050469
208;235;0,000088454863563441421883681848;882497,8912751046;130468,5770050469
024;236;0,001281438285365827734266219728;208608,2674106136;145921,6310418826
025;236;0,000273485883728696247806783104;202964,4401205406;145921,6310418826
202;236;0,003603355642685964269067433463;163826,9070629757;145921,6310418826
203;236;0,741991745519221534976850307430;195086,1041889582;145921,6310418826
204;236;0,001320766475007423930085326269;193977,4617771506;145921,6310418826
025;237;0,002621522196043976887097626260;202964,4401205406;163506,0668033287
140;237;0,000084471028377692527946279943;365287,8384831492;163506,0668033287
141;237;0,002143147864309944122113149589;250805,4408117048;163506,0668033287
202;237;0,988817512445752444527613533864;163826,9070629757;163506,0668033287
203;237;0,000115542510721255609778580775;195086,1041889582;163506,0668033287
204;237;0,002001089089325595263973989191;193977,4617771506;163506,0668033287
140;238;0,000036690162942540735957919901;365287,8384831492;174990,8142251633
199;238;0,003268854534854735878479647937;252870,7834089519;174990,8142251633
201;238;0,922503139417175099801227133867;187742,6726397686;174990,8142251633
202;238;0,001909790677779335445890529499;163826,9070629757;174990,8142251633
204;238;0,003323756941946110279872961257;193977,4617771506;174990,8142251633
201;239;0,071278255411149085696287386327;187742,6726397686;207272,9477287533
202;239;0,001104757144084724885049753063;163826,9070629757;207272,9477287533
203;239;0,002555349388310792536904703098;195086,1041889582;207272,9477287533
204;239;0,993131644675216085360602846777;193977,4617771506;207272,9477287533
205;239;0,001990752593721287991984647547;207824,7669730657;207272,9477287533
207;239;0,000722533425232569129735560320;211190,3891052604;207272,9477287533
200;240;0,004081903779372434218353227209;170954,2927598439;174447,5412261896
201;240;0,003966750986564200782968914183;187742,6726397686;174447,5412261896
204;240;0,000222340111558043905786580252;193977,4617771506;174447,5412261896
205;240;0,636521677738474567220805511170;207824,7669730657;174447,5412261896
207;240;0,192607701861197633252942296167;211190,3891052604;174447,5412261896
195;241;0,026088198947418130002606773132;361504,4901573688;131361,9950167984
205;241;0,000792184402575164424084586123;207824,7669730657;131361,9950167984
206;241;0,000004567532076183820328660334;277776,9049785212;131361,9950167984
226;241;0,002007066875013833150143138795;228544,0009481255;131361,9950167984
227;241;0,998472087301411792559235891531;120345,7153782472;131361,9950167984
228;241;0,005150731550986963926119788226;222210,9474732429;131361,9950167984
206;242;0,000429336479827723341284873015;277776,9049785212;225119,1515278295
226;242;0,980825198115002683252328097296;228544,0009481255;225119,1515278295
229;242;0,005145713295881836936429554186;162888,3525312934;225119,1515278295
226;243;0,006617660717540438559958193565;228544,0009481255;161151,8384749368
229;243;0,980041953364929163683427759679;162888,3525312934;161151,8384749368
230;243;0,000011926210320174512088519519;167079,2701616324;161151,8384749368
195;244;0,007909239360594847584318145550;361504,4901573688;221545,5018928548
226;244;0,000022784900012540826932938565;228544,0009481255;221545,5018928548
227;244;0,001527912699139609680604179331;120345,7153782472;221545,5018928548
228;244;0,982698051846326081637528204737;222210,9474732429;221545,5018928548
229;244;0,000803777975722399454922006967;162888,3525312934;221545,5018928548
185;245;0,001482704189359154061181311768;986786,2303776452;357779,3348735869
194;245;0,000440578691409096163782155298;235233,3990553448;357779,3348735869
228;245;0,011891656648672248308695742480;222210,9474732429;357779,3348735869
229;245;0,000002206866221474881151198844;162888,3525312934;357779,3348735869
230;245;0,000429937041036978638726406832;167079,2701616324;357779,3348735869
231;245;0,998071951318281302967250212532;349258,1981135011;357779,3348735869
232;245;0,011496787618617106824236984153;427283,2960634045;357779,3348735869
233;245;0,000003960282574901508716516685;186357,6303810235;357779,3348735869
229;246;0,004624858704310480517207793127;162888,3525312934;168984,6738482900
230;246;0,991658563997945941004275027808;167079,2701616324;168984,6738482900
233;246;0,013660557422459170331952016397;186357,6303810235;168984,6738482900
233;247;0,944883525114697975233468696388;186357,6303810235;176086,2547264134
185;248;0,001496435173401834727371917388;986786,2303776452;421467,4158054587
231;248;0,001661830472240012710610779223;349258,1981135011;421467,4158054587
232;248;0,979577915586547498527636435028;427283,2960634045;421467,4158054587
233;248;0,000300325308442661814776336593;186357,6303810235;421467,4158054587
