AEB;ZRP;share_cover_zrp_aeb;AREA_AEB
168;180;0,001525176905252421683673036412;282239,4907645673
168;181;0,001802090950422134555189423999;282239,4907645673
168;182;0,928736632800416073152405260771;282239,4907645673
168;183;0,360758318302382807729600244784;282239,4907645673
168;184;0,001327031413403114042115493731;282239,4907645673
168;191;0,000023410365429731126859450724;282239,4907645673
168;192;0,000487038941836499220550821265;282239,4907645673
168;193;0,007117786454429439468860607576;282239,4907645673
169;166;0,002216851898199448996779059584;790101,3871982505
169;182;0,041345950183103656605521081246;790101,3871982505
169;183;0,006159444963142687162749311369;790101,3871982505
169;191;0,000563040319038064741505311694;790101,3871982505
169;192;0,319804645379288710049792143764;790101,3871982505
169;193;0,990392000606970523968186626007;790101,3871982505
169;194;0,257028016530135572370596719338;790101,3871982505
170;190;0,353926474002901059190406840571;465366,7453363892
170;191;0,004873595888029831624255194811;465366,7453363892
170;192;0,677290267484975450074102809594;465366,7453363892
170;194;0,001310267768274615525839199570;465366,7453363892
170;195;0,000827842156864452491382699861;465366,7453363892
171;185;0,052107126067805639713093057708;177650,8780020503
171;188;0,003523920845357609264725251563;177650,8780020503
171;189;0,006706133145594493465135865762;177650,8780020503
171;190;0,000543643108762613944985597758;177650,8780020503
171;191;0,992193282231286111105816871714;177650,8780020503
171;192;0,001015308996335302161098668172;177650,8780020503
172;183;0,005282156921964326588836424747;111924,4074890334
172;184;0,001678683880234921885557519694;111924,4074890334
172;185;0,934455482932255776518104539718;111924,4074890334
172;186;0,000442737382719738021847472043;111924,4074890334
172;188;0,000906273616008486273924737997;111924,4074890334
172;191;0,000165791739887565859386947542;111924,4074890334
135;71;0,008940985164350420677514819090;223825,6376491030
135;72;0,000022032653910188331712605159;223825,6376491030
135;127;0,001043679058083427438341495019;223825,6376491030
135;128;0,000207729282060162447195658664;223825,6376491030
135;145;0,977442719221037314980549126631;223825,6376491030
135;146;0,000379229636216340160355386946;223825,6376491030
136;72;0,006814950085452395334151276529;113904,1648677737
136;145;0,000652616559634375584773857693;113904,1648677737
136;146;0,436714394380682713325825261563;113904,1648677737
136;147;0,000080551404807242341504780470;113904,1648677737
137;128;0,000088480451095284410245253581;224735,8904384525
137;129;0,000260935607749540154735867770;224735,8904384525
137;138;0,000431843792249960356424004493;224735,8904384525
137;139;0,000002271155009826390453473235;224735,8904384525
137;145;0,019272872796970669934113473687;224735,8904384525
137;146;0,007229939617924081157740445747;224735,8904384525
137;147;0,000399363517480920979588199238;224735,8904384525
137;151;0,000000020863608796568148524928;224735,8904384525
137;152;0,994559836953875731069274479523;224735,8904384525
137;153;0,002320705562162576202078767551;224735,8904384525
137;154;0,000809456954018633687703010438;224735,8904384525
138;139;0,001181989074581566660088194354;384183,6837245235
138;151;0,000733227662110106899809314207;384183,6837245235
138;152;0,001545403489432737708514364883;384183,6837245235
138;153;0,976964128430427125593382697843;384183,6837245235
138;154;0,302517337053185009221323298334;384183,6837245235
138;158;0,005395924910893243504894645213;384183,6837245235
139;147;0,000439408689126287194549186355;366102,8065038025
139;148;0,001380010855342967768591422306;366102,8065038025
139;150;0,000933961936397769516490785513;366102,8065038025
139;151;0,877398816809767612134862702078;366102,8065038025
139;152;0,001278220586047572717228182348;366102,8065038025
139;154;0,090739579252333571468547290806;366102,8065038025
139;155;0,000133342566217023298681676469;366102,8065038025
140;147;0,587019070891661720601462093327;365287,8384831492
140;148;0,993603864583397444754098160047;365287,8384831492
140;149;0,003688159587292605488123564683;365287,8384831492
140;151;0,001467561575055407411399821527;365287,8384831492
140;152;0,000530455242174249284696496698;365287,8384831492
140;199;0,000332376717014326225878989574;365287,8384831492
140;237;0,000188716174113480672979922814;365287,8384831492
140;238;0,000076589564852228502562711543;365287,8384831492
141;72;0,003032844139404228863549084494;250805,4408117048
141;146;0,555676436364618386853919673740;250805,4408117048
141;147;0,409387629984217960021908311319;250805,4408117048
141;148;0,002799646427489390927006995824;250805,4408117048
141;237;0,003287420187736361711777766104;250805,4408117048
142;148;0,000404222228488877049785293893;181465,9007203479
142;149;0,992322185453878402583427487116;181465,9007203479
142;150;0,000518482507709568519842224799;181465,9007203479
142;199;0,000375853288254828366964782616;181465,9007203479
142;204;0,000667711651350564173827695225;181465,9007203479
143;148;0,001238968710702849666469016476;145071,4274335021
143;149;0,002174711879862309925337537919;145071,4274335021
143;150;0,996835086519192392628951893130;145071,4274335021
143;151;0,000207042513530416867183897578;145071,4274335021
143;155;0,000697043442467892133095064278;145071,4274335021
143;172;0,003657773523130864162106190562;145071,4274335021
144;150;0,000598171527932019487378001443;323464,0130932517
144;151;0,119826018647619492174527522366;323464,0130932517
144;154;0,000308129009139740807181329085;323464,0130932517
144;155;0,997181883634810195538022981054;323464,0130932517
144;156;0,095323472830757621787611810760;323464,0130932517
144;172;0,001925183919521821981901688048;323464,0130932517
145;151;0,000277513198072134171894009835;333758,5926602890
145;154;0,241541740239411273361014309558;333758,5926602890
145;155;0,001180550829705485785595109327;333758,5926602890
145;156;0,819839652846407029862518811569;333758,5926602890
145;157;0,000281907795502779124404563182;333758,5926602890
145;161;0,195819700020869125189904025319;333758,5926602890
145;172;0,000369690968229305317802046993;333758,5926602890
146;151;0,000089798729977317955277399397;190839,8660054095
146;153;0,000440429365170958515753735218;190839,8660054095
146;154;0,335449672386776975852029636371;190839,8660054095
146;157;0,000066168207781737000479534150;190839,8660054095
146;158;0,001847685452671413760400431769;190839,8660054095
182;190;0,000208375601160890879751802496;807611,8801965422
182;197;0,002633642003853408752184206421;807611,8801965422
182;210;0,011309673891306664880729293543;807611,8801965422
182;211;0,010785820941878665121804736771;807611,8801965422
182;212;0,000386196095258266390137097401;807611,8801965422
182;218;0,946626225293596412768692971440;807611,8801965422
183;212;0,000067653014213837217387913225;229892,7480761912
183;216;0,100597995249842253606686881540;229892,7480761912
183;217;0,997581540984701975460779976856;229892,7480761912
183;218;0,000770085673282842886333554588;229892,7480761912
184;212;0,000600601625159332807440959456;881419,4631581432
184;215;0,006646997900430213872258189411;881419,4631581432
184;216;0,747167507287719412367721361079;881419,4631581432
184;217;0,002087748603923252500164098322;881419,4631581432
185;201;0,000010772481871600487677003571;986786,2303776452
185;215;0,959563705729562066437665635021;986786,2303776452
185;216;0,149294163304663940472494232381;986786,2303776452
185;245;0,004089425897980787649732548061;986786,2303776452
185;248;0,003503619896589464481617692826;986786,2303776452
186;201;0,179968002658468850807338412778;293976,9494513036
186;207;0,001171943402641192032154204838;293976,9494513036
186;213;0,507527546938177032131989108166;293976,9494513036
186;214;0,983216965285158561727030246402;293976,9494513036
186;215;0,021597163255910069995513467234;293976,9494513036
187;207;0,000606707921816913549675764905;223639,3624619821
187;208;0,000128162536172182712828834794;223639,3624619821
187;209;0,001441507295684783156522468239;223639,3624619821
187;211;0,069609662940001329478612035473;223639,3624619821
187;212;0,113506879911072472433275493131;223639,3624619821
187;213;0,491304312250487706936752374531;223639,3624619821
187;215;0,005070314334387925579716860369;223639,3624619821
187;216;0,002130773148551262739097689192;223639,3624619821
188;211;0,006357259368626583771744176232;305090,2109753084
188;212;0,681151960664348465890327588568;305090,2109753084
188;216;0,000605251225927503711324306757;305090,2109753084
188;218;0,000832007334591288436921596716;305090,2109753084
189;187;0,001117180927739906551657278477;297042,6949377167
189;188;0,006164742555187244232861587534;297042,6949377167
189;210;0,460389122183087085016239825563;297042,6949377167
189;211;0,437270876602648517206262113177;297042,6949377167
189;212;0,204286708689159407503765919500;297042,6949377167
189;218;0,043995253418649474252966058430;297042,6949377167
190;176;0,000004032327165567656589422602;186914,1349004977
190;187;0,010744460201680733693607727730;186914,1349004977
190;209;0,001158574019219852811388160596;186914,1349004977
190;210;0,514512099597294048081153050589;186914,1349004977
190;211;0,475853438042207976810260561251;186914,1349004977
191;176;0,007580821528896654511175956515;236819,2901398903
191;207;0,002189338638333885624087660204;236819,2901398903
191;208;0,999787766870079308567653697537;236819,2901398903
191;209;0,997399918685346054125773207488;236819,2901398903
191;210;0,012412337162125983494598280288;236819,2901398903
191;211;0,000122942105183114242395597815;236819,2901398903
191;213;0,001083705171981966556768450793;236819,2901398903
192;176;0,003951000897112436072156071987;323936,5446250215
192;202;0,016735346962118945179920359578;323936,5446250215
192;206;0,976023451754084780951359334722;323936,5446250215
192;207;0,990163689386176493201219273033;323936,5446250215
192;208;0,000084070593844883816543600563;323936,5446250215
192;213;0,000084435638596669102609593160;323936,5446250215
192;214;0,010056190720468489996353156357;323936,5446250215
193;201;0,002451194611842685746466719010;259619,5624732052
193;202;0,965730359828379514297580499260;259619,5624732052
193;203;0,001953960078130092918591298456;259619,5624732052
193;206;0,010511024848685591309704889795;259619,5624732052
193;214;0,000030596641824609101755448604;259619,5624732052
194;200;0,001981701460157479170037797545;235233,3990553448
194;201;0,814914911448561651852173781663;235233,3990553448
194;214;0,006696247352360522493708305802;235233,3990553448
194;215;0,000841034926971306949321227631;235233,3990553448
194;245;0,000289672468567230901367176576;235233,3990553448
195;198;0,011716861617944445903005679099;361504,4901573688
195;200;0,989591636319607559357791615184;361504,4901573688
195;201;0,002330316441491087423032446679;361504,4901573688
195;202;0,011771216762236042657763235297;361504,4901573688
195;241;0,071793984693850398937087220474;361504,4901573688
195;244;0,012905816268656692888394665886;361504,4901573688
196;174;0,006428372473677753176635185639;129953,8597749900
196;198;0,000236732436121604754774780388;129953,8597749900
196;199;0,007283664476424427276779471896;129953,8597749900
196;200;0,005396804525570158411751364724;129953,8597749900
196;202;0,005012345616009952764535739789;129953,8597749900
196;203;0,997575377522444517452981926908;129953,8597749900
196;204;0,001595388242786464211286912018;129953,8597749900
196;205;0,004710633898735342751928900640;129953,8597749900
197;172;0,000125668637316167942225009213;199524,6366515905
197;174;0,005503915894846458066458350089;199524,6366515905
197;203;0,000001739332646784881124951694;199524,6366515905
197;204;0,103748085574258325225471821796;199524,6366515905
197;205;0,991645001128929837186376516911;199524,6366515905
198;149;0,001814943078727714086476052735;209689,4012511857
198;150;0,001061890143848197038539682424;209689,4012511857
198;172;0,004265454000551867699830843605;209689,4012511857
198;199;0,006747747165426786972175499102;209689,4012511857
198;204;0,886530700969462071014959292370;209689,4012511857
198;205;0,003401276479960154038029163104;209689,4012511857
199;148;0,000339347759236867971104067987;252870,7834089519
199;198;0,024093731353353783908310958850;252870,7834089519
199;199;0,983616858969600604822858258558;252870,7834089519
199;203;0,000468923066600370939092934375;252870,7834089519
199;204;0,007381653805190141297287720334;252870,7834089519
199;238;0,004723663986276902503058661154;252870,7834089519
200;198;0,958095351371637482529308726953;170954,2927598439
200;200;0,001018431334488359516626809764;170954,2927598439
200;234;0,000107506214344925852210120565;170954,2927598439
200;240;0,004000165143036619845584578314;170954,2927598439
201;198;0,000066877817071515525482530706;187742,6726397686
201;199;0,001643499383195459826595419273;187742,6726397686
201;238;0,989727407576396989163924899913;187742,6726397686
201;239;0,064562068126300581338838924239;187742,6726397686
201;240;0,004269068091619919978751962475;187742,6726397686
202;69;0,000000137757998797560215630160;163826,9070629757
202;72;0,000040530066719662075870253548;163826,9070629757
202;147;0,002673975513201832902854260254;163826,9070629757
202;148;0,000233939435572732841017024041;163826,9070629757
202;236;0,004045504465387681630739180605;163826,9070629757
202;237;0,990757822512897345923477132601;163826,9070629757
202;238;0,001787951563407256909410403267;163826,9070629757
202;239;0,000873191354493880371803737894;163826,9070629757
203;69;0,000176024835957672354984707153;195086,1041889582
203;235;0,381516946629721354078412787203;195086,1041889582
203;236;0,991986437789907582462944901636;195086,1041889582
203;237;0,000137858727356586209479225036;195086,1041889582
203;239;0,002405104778342496713722242774;195086,1041889582
204;235;0,000000598735987208432760171839;193977,4617771506
204;236;0,001755729610540456876732751113;193977,4617771506
204;237;0,002374017000866596692476573338;193977,4617771506
204;238;0,003684387309221132979220048043;193977,4617771506
204;239;0,929427393953892844180586507719;193977,4617771506
204;240;0,000247231747661664938518072399;193977,4617771506
205;198;0,005790445404038657532808098694;207824,7669730657
205;200;0,001845181873475154176594825728;207824,7669730657
205;234;0,169705553320756263868673840989;207824,7669730657
205;239;0,001996052540528170295835996839;207824,7669730657
205;240;0,758308018671550398970282458322;207824,7669730657
205;241;0,001253296578236555089413961639;207824,7669730657
206;221;0,000625429263958337546512600280;277776,9049785212
206;222;0,005875812809320238652710521876;277776,9049785212
206;226;0,006635671808886351233369715885;277776,9049785212
206;234;0,630985690954511069250543187081;277776,9049785212
206;241;0,000009658462658377910318649451;277776,9049785212
206;242;0,000529762828922981606795394871;277776,9049785212
207;221;0,009047943938142911576849591881;211190,3891052604
207;234;0,198899290256106475727193583225;211190,3891052604
207;235;0,613579988216473970474851284962;211190,3891052604
207;239;0,000736189246537112280260872765;211190,3891052604
207;240;0,233175516346136701972824312179;211190,3891052604
173;183;0,623693052309719497827700251946;125193,8088574931
173;184;0,001724514063893383981201923305;125193,8088574931
173;185;0,000386263077714198599810907497;125193,8088574931
173;191;0,002180879456642048543763001689;125193,8088574931
174;177;0,003049930903314317185565096580;94549,6540828568
174;183;0,004107027503489340571063426211;94549,6540828568
174;184;0,993041119277313644175819717930;94549,6540828568
174;186;0,003345844333751327951548271145;94549,6540828568
174;187;0,000124863331690269475622925843;94549,6540828568
175;184;0,000763411770073265110066185191;122027,6067929110
175;185;0,013051127922377597084802047789;122027,6067929110
175;186;0,991800836857266165935698154499;122027,6067929110
175;187;0,000427726448841022851600490728;122027,6067929110
175;188;0,001109828720926948333533323954;122027,6067929110
176;176;0,000762776579350784417719866237;156895,5303328680
176;184;0,000566306459308480282868747402;156895,5303328680
176;186;0,001810292170693066256259573521;156895,5303328680
176;187;0,984826705067337604404542616976;156895,5303328680
176;188;0,000088009596948137789034632972;156895,5303328680
177;186;0,002600289256217117820485507096;217746,1188673079
177;187;0,002025940763167699987939984752;217746,1188673079
177;188;0,988189800224984815635309587378;217746,1188673079
177;189;0,017229151130896590282670644001;217746,1188673079
177;210;0,001343889363489203601226273932;217746,1188673079
178;188;0,000017424440135132581824496667;576707,1482525561
178;189;0,976064715723453879547832912067;576707,1482525561
178;190;0,621796964050363443199387347704;576707,1482525561
178;195;0,019810426709316236726365900722;576707,1482525561
178;197;0,011088090508539686154798609152;576707,1482525561
178;210;0,000032877802987846473537370678;576707,1482525561
178;218;0,006878552757200147652061339443;576707,1482525561
179;190;0,023524543237008879725813415007;1741824,7685771044
179;192;0,001402739196829151787845879618;1741824,7685771044
179;194;0,632664609837866653840876551840;1741824,7685771044
179;195;0,971304148438575931656657758140;1741824,7685771044
179;196;0,121437417041588585631117780395;1741824,7685771044
179;197;0,016103320692864554752876671273;1741824,7685771044
180;194;0,098541677021746848508243488141;376683,2458604341
180;195;0,000275677387113836751091067168;376683,2458604341
180;196;0,868254500147334851156699642161;376683,2458604341
181;195;0,007781905308371217001861541718;613836,8265427962
181;196;0,005454364650668240381559126462;613836,8265427962
181;197;0,967923861540701979677692179393;613836,8265427962
181;218;0,000617458987011224361661498872;613836,8265427962
218;224;0,163363032781987438379900368091;446129,7394803395
218;229;0,328431851577004829678685382532;446129,7394803395
218;231;0,000040471241184238331382860832;446129,7394803395
219;224;0,001080439990575413023929374212;628645,4719448686
219;229;0,308339691320353714854007876056;628645,4719448686
219;230;0,000019374047132511060509071910;628645,4719448686
219;231;0,962152870186520292605791837559;628645,4719448686
219;232;0,002059329121905103567036210421;628645,4719448686
219;233;0,000007101288710789474526233200;628645,4719448686
220;231;0,001128769607767861598429659509;200553,5181864686
220;232;0,983005136591004635704393876949;200553,5181864686
220;233;0,011749729489120622899500645531;200553,5181864686
221;227;0,000011787374519827372891045761;132502,9044211619
221;228;0,001509238155660907760441391545;132502,9044211619
221;233;0,591634875126400450184860346781;132502,9044211619
222;228;0,004225629754372659668826273105;246999,5828830563
222;229;0,003623846933509322371796956830;246999,5828830563
222;230;0,999980625952969770509071167908;246999,5828830563
222;231;0,017950754943220490617017404134;246999,5828830563
222;233;0,004312948991612020402386384887;246999,5828830563
223;227;0,002719887819962536496670724162;335380,2574485689
223;228;0,790236017875708629532027771347;335380,2574485689
224;222;0,152870028781692202102249211748;369789,2742637349
224;225;0,069709572155708068863511073232;369789,2742637349
224;226;0,840797511574472911100031069509;369789,2742637349
224;227;0,001744187314175854293732403910;369789,2742637349
224;228;0,000565982851211089166461321032;369789,2742637349
225;227;0,984926399417024978077961350209;380570,0968558453
225;228;0,000885795280158785478669125624;380570,0968558453
225;233;0,386280128634179320545882774240;380570,0968558453
226;226;0,001921011429499966220724171961;228544,0009481255
226;227;0,005474948821276907906518971458;228544,0009481255
226;234;0,000301959253946727714402326059;228544,0009481255
226;241;0,003491901091791094636357373204;228544,0009481255
226;242;0,995746978818190187077163955109;228544,0009481255
226;243;0,009385103338702129385784367344;228544,0009481255
226;244;0,000023504662318025697632754845;228544,0009481255
227;241;0,914738221021212605243988491566;120345,7153782472
227;244;0,000829977342110894814909693995;120345,7153782472
228;200;0,000166244486713808378632734053;222210,9474732429
228;241;0,008712938152228290669687460479;222210,9474732429
228;244;0,985649734773361041462180764938;222210,9474732429
228;245;0,007385715253378132873207650988;222210,9474732429
229;227;0,005117597473440461952609581431;162888,3525312934
229;242;0,003723258353047937795760047308;162888,3525312934
229;243;0,990602531785314766032968236686;162888,3525312934
229;244;0,000590966953242050784499139748;162888,3525312934
229;245;0,000001004733275935097473307439;162888,3525312934
229;246;0,004458011474660850993745331294;162888,3525312934
230;227;0,000005191779676842920988270175;167079,2701616324
230;233;0,005915004902282078660946673665;167079,2701616324
230;243;0,000012364876099102417921979380;167079,2701616324
230;245;0,000200776176975636785546064367;167079,2701616324
230;246;0,980477018117693943644042064989;167079,2701616324
231;200;0,000000000000110934823492571246;349258,1981135011
231;201;0,000324802357987008917614840664;349258,1981135011
231;215;0,000000000000090728209796293132;349258,1981135011
231;245;0,974301132926584823046312067163;349258,1981135011
231;248;0,001377112190736066912183366284;349258,1981135011
232;215;0,001851137137956930479518180555;427283,2960634045
232;245;0,013730209738292127250036678277;427283,2960634045
232;248;0,993095230678444851335484599986;427283,2960634045
233;232;0,005236887446232355719510920267;186357,6303810235
233;233;0,000100211567497295256715106326;186357,6303810235
233;245;0,000002062804652234774989904773;186357,6303810235
233;246;0,015064970407967602852861155327;186357,6303810235
233;247;1,000000000000170530256582424045;186357,6303810235
233;248;0,000132792976970036620543158534;186357,6303810235
208;66;0,010975273667444506581203356177;882497,8912751046
208;67;0,004913371028366918767671389645;882497,8912751046
208;68;0,025611304101086911078066776781;882497,8912751046
208;220;0,086566040181865741565125915713;882497,8912751046
208;221;0,978506536949483751719469637464;882497,8912751046
208;222;0,664366862805076952014360358589;882497,8912751046
208;235;0,000598314416835628152570303318;882497,8912751046
209;6;0,001385852451311065259426102969;239543,4949015453
209;10;0,001030196653558507809828048707;239543,4949015453
209;65;0,001563082968593314421579254514;239543,4949015453
209;66;0,000547020689113360616961934113;239543,4949015453
209;219;0,524352007549735321667583320959;239543,4949015453
209;220;0,000415665718866805233497330185;239543,4949015453
209;221;0,004879105108441022554954802359;239543,4949015453
210;5;0,001809467497500438781798948185;511071,0854354203
210;6;0,003375136683151329277524643757;511071,0854354203
210;219;0,470188345883258085322609076684;511071,0854354203
210;220;0,261187288132952111219253765739;511071,0854354203
211;5;0,000127012685408820570663948613;413768,8923279895
211;220;0,356115831717845832127267158285;413768,8923279895
212;220;0,084073251539554624822692119324;378683,2064750930
212;221;0,000445410822901905775837022583;378683,2064750930
212;222;0,001097956214678279035154573329;378683,2064750930
212;223;0,350918057307129827027125656969;378683,2064750930
213;220;0,131624408061595338237381724866;560694,8041318434
213;223;0,394718802090275211469361238414;560694,8041318434
213;224;0,121982704729371810303817369459;560694,8041318434
213;225;0,000401512901248329519884178174;560694,8041318434
214;222;0,175789339389154086745747918030;294436,2817356111
214;223;0,126726383968608968810798387494;294436,2817356111
214;225;0,258799808869569936131682652558;294436,2817356111
214;226;0,114799235913722527668845430071;294436,2817356111
215;224;0,224333571312502255690191077520;333216,2476659417
215;225;0,671089106073556762588339097420;333216,2476659417
215;226;0,035846569273527098542508895207;333216,2476659417
215;228;0,000542529017019128547393014284;333216,2476659417
215;229;0,000345800955294291916062437986;333216,2476659417
216;228;0,202034807065715249496662409001;239560,2151579000
216;229;0,142456084845515196235510302358;239560,2151579000
217;220;0,000548904975677512213701192412;541262,6139049283
217;223;0,126459322422091874349447948589;541262,6139049283
217;224;0,479457553192109642292706439548;541262,6139049283
217;229;0,139056437011555317218025606962;541262,6139049283
